target_index,M0_seed2026,M0_seed7,M0_seed13,M0T_seed2026,M0T_seed7,M0T_seed13,M1D_seed2026,M1D_seed7,M1D_seed13,M1R_seed2026,M1R_seed7,M1R_seed13,M1_seed2026,M1_seed7,M1_seed13,M2_seed2026,M2_seed7,M2_seed13
78,0.04663624786246154,0.02335666629562787,0.07621913681407236,0.12436573097958399,0.10358804144074683,0.11156672294859954,0.020544993768366736,0.03533236909585911,0.07255622224744745,0.07385723387507752,0.033072817265099703,0.07967821379257378,0.03497246378618847,0.04505538393264348,0.07722690832917208,0.08257215193235067,0.07859333989784498,0.07776797743913692
79,0.007016667031695455,0.0071453825947713975,0.007357199878690553,0.008499643276520245,0.009567153728925313,0.00816340463058817,0.010113343309072428,0.012993870097540813,0.009851745139053817,0.017846671004258907,0.012057968027132078,0.00968011200229765,0.017639750902786282,0.01200444316012043,0.012583613227630663,0.016096534776826977,0.012684603694373292,0.01227780469137311
80,0.03194096932746296,0.02594122021926768,0.022890266390680335,0.1571795359988228,0.19431185737190282,0.17294380502457604,0.051102133244796476,0.042619592485050053,0.07379859963806938,0.11479282298766585,0.04868378617832313,0.05276408125908023,0.044834288473746806,0.0538315855665289,0.12936228027990565,0.09923385195381529,0.1666240387635055,0.261402247746689
81,0.017458512567212033,0.010032278844578219,0.015087623392755673,0.011634682263198188,0.012033125768767134,0.013785542356206807,0.014356179190406972,0.01243456271680264,0.01314563925843741,0.00989530346295459,0.010797517180543356,0.00882145586286702,0.029410687533604027,0.017927048018615797,0.011650360824622613,0.026949243033492366,0.02497517155771259,0.021342738516812204
82,0.019152396553283244,0.018059747223562194,0.020158509902937154,0.025227698947689343,0.021107271495848217,0.023161254683054362,0.015637658325616734,0.019955155611085757,0.014159479556726667,0.025597798722556495,0.01937138986678213,0.01606067538272534,0.02207789560908215,0.02117357129050932,0.016896694920974682,0.015239470265206152,0.02393881506979495,0.025190951562024673
83,0.4116494837612103,0.4365092038561525,0.39012150600472273,0.5723769771114555,0.5161450649854273,0.5153271754914517,0.39503209011186174,0.4022383351557255,0.3597654942335671,0.5396865355944034,0.4515866320122569,0.35985040792027534,0.46111543503709934,0.4134035081551947,0.421920856519291,0.5101121025592299,0.537744008225054,0.5179788972093423
84,0.020678250505162574,0.023183800322290456,0.030852510474129267,0.019389051157912705,0.020339254994545846,0.01959414655976676,0.019390936119508487,0.015571453970527916,0.018038809939406746,0.025727826924207584,0.0180381680620864,0.022891669872042737,0.040860221221441145,0.025154832326322197,0.03318320465349386,0.03009511034337944,0.02211465090862819,0.054550496243679976
85,0.022488213552245145,0.02298791453085294,0.026752808074780747,0.156064226943045,0.13586052069798168,0.1413500149164049,0.09054724868991079,0.11155631130843212,0.06746721455734139,0.04879051943143199,0.12975389182515817,0.09069812748841614,0.14129743882193438,0.11759552637415002,0.15820526696654974,0.295188279366371,0.07989965444704608,0.13129054030916415
86,0.24375598447985372,0.27337794432712414,0.27410892198415515,0.4226028344201563,0.411948103518061,0.3947118708829613,0.2924983795305102,0.2977709662881362,0.29881389828411686,0.3500058029376932,0.3606741623373954,0.35388237992955063,0.4166228364626188,0.37175900605424905,0.45493898886763534,0.4914615408864865,0.4239715672952465,0.4385599479681274
87,0.13957379028230762,0.14722976321222944,0.13745817022713042,0.17304081549474268,0.223258379289464,0.1586944028388942,0.1948364930409953,0.1851485323875988,0.20686346458347293,0.17291227234170234,0.16675441660261328,0.15740316477525887,0.17646047303024828,0.16613488943092758,0.16491973730406986,0.17264913745599622,0.1452737590231636,0.1330204412808252
88,0.07199563196802525,0.06680697127355699,0.07159958684823585,0.05002472271172338,0.07953734092161936,0.10282340644532757,0.08714432973760086,0.0766525758983604,0.07348186226503406,0.18232855602557396,0.11084462082085178,0.11294860805667627,0.083204606139858,0.10985193762792618,0.10609245313240846,0.12767763584196484,0.060660174359956916,0.09739520730777716
91,0.026296721890577628,0.022669589464561865,0.029543665112907118,0.06500138065450171,0.06714820369347918,0.0817772023870752,0.10209178159269373,0.0608987017475822,0.08540339190171962,0.05838825066334211,0.09597042095310225,0.07983729970869789,0.10124295246080317,0.056567333277787846,0.07260212168028962,0.08361163121878648,0.11203091384432165,0.0547833960002151
92,0.1632659359971434,0.17550685105730787,0.15216371060492132,0.18653135686112923,0.19520827665670287,0.23143674949570206,0.12943762544568635,0.1347424507415736,0.10290735048302325,0.12504471831938535,0.19187589935148186,0.1337466754961088,0.17752257087834972,0.11081700907781908,0.18578248130918004,0.09610388012180286,0.1237326336256566,0.17849166533206157
93,0.17767039486922453,0.16356190556863703,0.1670993552516752,0.5779484191372324,0.5780046772486386,0.5673738338309203,0.29980352721966513,0.2910796603483344,0.33848252358046094,0.35249338120513185,0.25759849382548733,0.21402698219682637,0.26349067021683686,0.224391687748379,0.364662554272773,0.43580762347176255,0.3279289543566538,0.49433972914828456
94,0.2856153978877663,0.28924245679253546,0.278194385876896,0.6363821936223867,0.6148196048958696,0.6350904426163686,0.4015535568378746,0.3647849402146611,0.38066380510040465,0.3067450939470505,0.24961659728991115,0.2863412639108589,0.360838336069312,0.28119784035754675,0.3022586028880098,0.3123362649914044,0.29090876861161,0.4109494429748717
95,0.024480992822718307,0.025941167381770422,0.030973924989356003,0.045974567741352446,0.072533310887973,0.084170076518152,0.03552488845378266,0.027842791934577615,0.03911508961921079,0.02408878782543651,0.035651981953166156,0.03997031146239925,0.06553461830457565,0.05288773346280122,0.02534026893808838,0.04604728971892559,0.05804727533378162,0.049736137288420475
96,0.47351630582723003,0.48614313051061664,0.4805643746599041,0.6608382866835055,0.6642912394335986,0.678650286166451,0.5432975563989719,0.6156476583745858,0.5160605640666052,0.5763214100233267,0.5453189966956719,0.5886995209174014,0.6316289878045808,0.6465867936694184,0.6453006392731657,0.6491899731098658,0.6945203194714242,0.6757241755902378
97,0.15009384208024346,0.11094919716562254,0.13827610455743883,0.4066817109437756,0.4259354172353151,0.418118711435183,0.1628190550142161,0.14021837428764192,0.09403451974003504,0.16300409298330024,0.11315362943758894,0.10941919309209204,0.10927947055939405,0.17761622789113177,0.15007170002908166,0.16093585016249323,0.20577248089203873,0.21493208149032206
98,0.06300576735931195,0.06334860531633224,0.06683386476296947,0.2652051036573157,0.21043880222354674,0.3113881832489472,0.08132389718150708,0.15966906290750327,0.11529532923951759,0.10447220065913419,0.3039935371329351,0.12605275717766795,0.23051874675067627,0.3303092592267947,0.18175699874566012,0.29073139849491475,0.4287994605055992,0.19773702853301817
99,0.02971475336405845,0.025199318376201558,0.02498519350835011,0.05930654861075487,0.0631177013870702,0.11527253565837568,0.19344091993779478,0.03791660541780907,0.06935213507193333,0.029334025923783476,0.04195338605607607,0.19329527067154717,0.07690288224126533,0.06271941954368358,0.16084675745524177,0.09679069711964448,0.13478809085997787,0.26387925799690504
100,0.4842927226179977,0.49441515843175543,0.5141549442505016,0.5712387979507426,0.5877674938549623,0.6003485346471287,0.4752295896498488,0.5375958157723268,0.4630842534790439,0.4601025520428923,0.482469458610445,0.5230614078121857,0.44992161334965414,0.4635133375798175,0.4974556225004282,0.5115286478237985,0.4830607465303137,0.4967890817789464
101,0.12270706083751311,0.11647673370557345,0.1315716848266553,0.31137895456471787,0.35672909182753193,0.304297084702929,0.14288778312230752,0.18490297727200622,0.17739762842280116,0.1874411959099534,0.22736521526495426,0.1948660942834454,0.16953740876268036,0.1946819203906396,0.18696177923055712,0.22553537953282762,0.2444055942285647,0.2598906114447718
102,0.040065576087106924,0.04142797918446752,0.040782096590525736,0.07143772775316955,0.056841360247672154,0.06030894998044941,0.04405556735678687,0.04802891083065805,0.052775373824337536,0.03639644230366548,0.058658168902831105,0.044002195197902216,0.05537037430746178,0.06331520776044845,0.060347239833530714,0.06456342455240087,0.08204635063795128,0.070557437694617
103,0.04918145994036056,0.043382387783236755,0.04634355649423123,0.033748244616194516,0.0323933017203348,0.03390503212115656,0.04778440205731907,0.03266849225192773,0.04107001151016605,0.036733746607455195,0.09431813363207182,0.044848351174117305,0.041369597895057494,0.07763250785515032,0.04042431259874027,0.03875348880208698,0.04230044424912674,0.05198485407669613
104,0.3172082460380733,0.2890308107301894,0.296161121936783,0.6642922236721233,0.7258243438976281,0.66604445151745,0.249920747165927,0.22436646860643528,0.20234011050270556,0.20053035243490933,0.2035817659257512,0.2159052783034333,0.3224512421458138,0.2070845519932967,0.2043979759742995,0.24246094620310954,0.2386303828661927,0.22184902155068753
105,0.026458904600657675,0.027494298707599524,0.03442622097923822,0.0651870043791032,0.059431920944355184,0.07792169676902733,0.051472723700131534,0.038124241118398634,0.03938924972453157,0.030658921785361625,0.03234926846441634,0.038145756489566834,0.04660791809574763,0.05389138617518439,0.0382356199142529,0.05173965802267117,0.05191998627037682,0.03436786222966167
106,0.13960806485112592,0.14461443028320276,0.12291881526745489,0.3311508119197834,0.2340543708323794,0.3302448048469077,0.10758911748634986,0.08131358104996535,0.08977265153150811,0.08909627749857002,0.08996677524883753,0.14255445133683312,0.15204710269264346,0.11949738107575171,0.15754189199909366,0.14846056873582825,0.19871144215046466,0.16436594378725802
107,0.4033385581185678,0.38935667519809775,0.39280096493562117,0.5183329944869741,0.4870054801300544,0.49068456500056534,0.4368813215304928,0.43141790833895544,0.3623441368503347,0.40296888871259123,0.3442276466920119,0.39032096539465827,0.4587222305494441,0.3980570280513063,0.4946583237692164,0.5018267793757509,0.48264375885647876,0.48524620879616503
108,0.06161391174485802,0.06104093250579776,0.06197481355705279,0.058082970402264254,0.07214325837421882,0.051236787782201226,0.10413440660207844,0.10826241359613956,0.1818103263155969,0.11091365500608752,0.10058528190368293,0.05345591839098705,0.21155158113022068,0.07864597305670754,0.17605794660529941,0.24169894873114556,0.16236330986773193,0.22603968947697384
109,0.23239001835172152,0.18594689534937814,0.206518298107841,0.4794795858365342,0.46639438474081607,0.4730828074901691,0.21780317370440008,0.20309093048189136,0.1869644893676598,0.25720826994373175,0.2638982705258467,0.2563726534390903,0.25747414048324907,0.24069890722454965,0.15093713584867494,0.3099134459689568,0.25324775744703043,0.3411370780297697
111,0.13151026587706985,0.14622497166430426,0.1507701128861888,0.4731852153664727,0.5235649103615122,0.4805381353989098,0.128235879827227,0.1365427572624792,0.13733438883287416,0.24674076452868743,0.1715126487467479,0.23054426408353032,0.17345353851370587,0.28882297801644624,0.2529348350122716,0.35723643835909014,0.21647134775905474,0.33776882092897464
112,0.017347416329482643,0.01846119650313684,0.01970880901580906,0.11390366016929569,0.10664874875104076,0.0847597129148038,0.12320760771224415,0.0704374119372217,0.06258567572597047,0.11910943807117627,0.048176315874176374,0.07614983839444353,0.025289044238145632,0.03542779632755601,0.04235728138120077,0.025079740114607597,0.03456461222323842,0.07090935693832405
113,0.22376597258702402,0.23549105240326043,0.21928694582988748,0.4244447080047165,0.3723155352870375,0.38415809675442,0.19652419683815303,0.1965146899747178,0.19688254423140708,0.21681479698132144,0.2049906437434263,0.2685692596563767,0.24071691296881473,0.19761611251915015,0.1848721055682739,0.27039599777701,0.25704418219099007,0.21665987996297734
114,0.03407016118897293,0.03155943094495002,0.024577913981469628,0.11241271001212241,0.07606456296223821,0.061700912160470536,0.026112144105024937,0.021706795974157818,0.02767437339703432,0.02239956568972457,0.020761873570867225,0.020983765313120403,0.036859096065966546,0.04856019897264793,0.034816296607957764,0.06819611155042725,0.06942439071714623,0.06050015680202993
115,0.043453189405520704,0.05061232299165602,0.04155760499543442,0.14321291536212796,0.11126323757441099,0.10575167934669784,0.133703701154955,0.2293479169779913,0.0646831240410062,0.05190505658837526,0.05671282723564174,0.3203367547695316,0.1011850427959084,0.11461574499910564,0.09115060322002246,0.056890551566632634,0.06624224157851949,0.059291555187023025
117,0.012917119162426011,0.0112950727262193,0.012205892372027129,0.02811125662004842,0.02836338755999942,0.06620089531286599,0.044058702822983645,0.02799738181626076,0.04467073951181387,0.023065530683195123,0.0373579692432743,0.03249806534664355,0.03212691000570951,0.027579624877813978,0.02817144070275257,0.03144544671646243,0.017440956044401375,0.0782552430618039
118,0.21387146193018058,0.21668373068511448,0.19474920730340659,0.4750188507589707,0.5116978148703991,0.4956428416873977,0.19165506065660481,0.19330680330595104,0.20189997583525954,0.26934115580450163,0.3157051173911317,0.3398111715183487,0.305506781964292,0.32551003965339553,0.2511700852404413,0.24382157139487906,0.21690111220530894,0.2219328106624812
119,0.23711401164072834,0.28107304182566234,0.27226063057702343,0.5546955802575517,0.5855245050856543,0.5894157684840017,0.2909923094762164,0.3122236613332347,0.28042579310753885,0.28400526568332,0.249810040107617,0.30602881215470484,0.2862484483104127,0.27246907572247336,0.3099110315894736,0.3469074314732474,0.3900252765203055,0.2687874221774833
120,0.10059993540228963,0.09787249579597541,0.1033452385513679,0.2588638298082366,0.25094374642079914,0.24062063577838402,0.053836747148439175,0.06170878833057971,0.07452913027781294,0.11454420778611896,0.07915323977726264,0.1060983862791553,0.07728963508525327,0.06349108290848499,0.10206145529684782,0.1279311098116797,0.08127794717211055,0.0903747158633036
121,0.09109052582790984,0.06507631829253793,0.07949091918132445,0.1784071839100745,0.18380427778433026,0.22879180993434517,0.07639073594103196,0.0922943649592146,0.06870914710810469,0.05944008788904406,0.11788053906632807,0.09942472222639498,0.09170327103354088,0.11581788638567847,0.14421324597569443,0.07354939316111853,0.09062633340621118,0.12063496851282064
122,0.12389539959852104,0.10842849303370417,0.1295701073365125,0.5608151094219853,0.534044411298055,0.5074205227679696,0.2538048852957443,0.17152845132612712,0.22246781513336766,0.2152928951158624,0.36193671097584157,0.3069635937542518,0.4288798497100206,0.3692523181915038,0.40902987022182213,0.5139247701047398,0.4464627203731167,0.529331304362254
123,0.15521296686619124,0.16626843106741865,0.15317025404456544,0.2698430294646164,0.29168797853557243,0.2894775662451622,0.23748756697716045,0.1867545473271194,0.22049055434502654,0.1952533546589253,0.23361843688845935,0.27946408091118186,0.19180902676853967,0.20287574701391595,0.18484357104229113,0.20120147378056885,0.19422115096952033,0.22221795735025382
124,0.1739440132652123,0.19643745756581094,0.2174050062237074,0.25500026297208583,0.2422630033866411,0.23102538918498994,0.10609719267592016,0.11361934061597871,0.1605415723622596,0.15990336540427405,0.12976063867628596,0.09938175355121436,0.12173750838779049,0.13508267743303715,0.10035222123042718,0.1621703862796496,0.12623220345361172,0.14475976191224718
125,0.013860192916465165,0.011326296418043195,0.012338016430141251,0.019988002263350346,0.03011311535216427,0.02253380939579678,0.014738132699879492,0.011063267205957012,0.022424396716006538,0.014540305078897656,0.014880617459376423,0.009598385034210287,0.02130760157417266,0.018651164095560835,0.031371374260911404,0.018679743227651226,0.02587493875949507,0.04988384659005066
126,0.01789277991079871,0.01575573888844854,0.014485498175725116,0.02644834331815456,0.0252888940409485,0.05617756516708209,0.029406874770971675,0.04815952857728646,0.02768742491980169,0.04400868925561285,0.04449630345534722,0.0508729119761283,0.028874346366650618,0.034418045156938824,0.05089093826358252,0.023477857333555223,0.025638034488750825,0.028375284245532546
127,0.03815858541894554,0.05655427362748587,0.05375054314131899,0.11208276685214583,0.14403022766082835,0.09022795812126991,0.021561949930626496,0.022983830351165715,0.02780252893060904,0.03044666818149703,0.038760187955061545,0.043689964462505206,0.0321548855762198,0.033798684033800146,0.025517385509175473,0.10567098449650292,0.050982772518211546,0.07222519735144539
128,0.016995422570270754,0.014796506058222548,0.02057115855889734,0.15437693701163105,0.14677374228492301,0.1472844221327444,0.04280632846187509,0.04892608079169833,0.04228485897595808,0.02296531243601833,0.03728917021713111,0.04183494205974646,0.03487141583405306,0.047159714318047816,0.012981434681073756,0.02028069746695692,0.013264657639481122,0.01049763951969415
129,0.1142021685366522,0.1281860244744303,0.1259230285438579,0.20284896926188886,0.19556954233015478,0.1984892486675702,0.1249667759908037,0.11502173242851145,0.1270856807640194,0.21632145178781542,0.14719780482147363,0.11107991243206519,0.19551191300752377,0.16359662773126582,0.1806553448418017,0.15620355528378885,0.19709536713707207,0.1953881554363558
130,0.31811937309413174,0.32206462668682967,0.30432329759226573,0.34792950022236385,0.34527410605129305,0.3569717079953132,0.36189035612001036,0.38297699056927986,0.35083115929477443,0.35497747735713825,0.3419639759869697,0.3408959711023447,0.3607849819851416,0.3904873663166115,0.3717259193099236,0.4553825655109588,0.43993522256216494,0.46158214286386423
131,0.16327376399790958,0.14960306626505737,0.16920506560243628,0.5078921556165684,0.7855748945147678,0.5356267999074671,0.2819053118400603,0.23119822656339514,0.19206469217840272,0.21066701098644203,0.21512006070195722,0.20408808597663086,0.19452336674399984,0.15093167753560116,0.19342285574298917,0.31293968412323697,0.180588754944332,0.2781323229921724
132,0.29420349941168294,0.24172401867616938,0.28012667686372855,0.67007654235394,0.6717208366888541,0.6684625109799922,0.22555555264962487,0.18489526071177903,0.2317898821625591,0.2027825224909644,0.2430941880096543,0.254228376197521,0.37136874776074097,0.2840394045992223,0.38273567804047026,0.28565260669344394,0.2339311905215362,0.28579132803763274
133,0.17267503051805064,0.14456740468910445,0.14147561562906003,0.14040612897354476,0.16299402981224217,0.2678135793914884,0.13480587894833498,0.12959026740494706,0.1288143253333632,0.1322336070674578,0.13264334743915587,0.13219558149052396,0.13009858478675138,0.07508921857870789,0.10791756141991711,0.15180568815588072,0.03759074268113481,0.08491549747313706
134,0.01892632731004553,0.04441437438601114,0.016929032853846986,0.025821587744822086,0.02722116579149265,0.02249446145189929,0.01607218822384891,0.02805645293413165,0.01854382283497799,0.013966303823495873,0.033065830498306505,0.05313484053818869,0.05495113837113173,0.032340778347371216,0.02743735162525411,0.04679080384797325,0.041666919911233,0.05558361758231124
135,0.34317050981976926,0.3002160715681557,0.31316527245726167,0.525597723179147,0.5525788009316718,0.5729107578952851,0.11814102418359664,0.15733290310642445,0.09134861737071526,0.13783580918220806,0.1274805635902579,0.1125868678473153,0.3059131294149794,0.16678322527036235,0.13932903381019285,0.18333734151153872,0.176215394121929,0.20935385565792325
136,0.2698338371413285,0.27141448466813606,0.2701853908402654,0.43572032797329224,0.4396832226369043,0.474314056838789,0.23566338804048367,0.2431067235587991,0.18904170190447925,0.2715779367418213,0.3401710621535804,0.27457705068427574,0.26862939638627903,0.20830321196600146,0.25738097614802824,0.31633198055468037,0.3936818663804461,0.2934043489172619
137,0.09168819657976116,0.11101018813801147,0.1024060824629343,0.28310450697904727,0.31257372574370323,0.30196385410051985,0.05912603004792506,0.05171801985134948,0.06528119626564279,0.07019059444505266,0.06451561576473583,0.1043593854166033,0.06293540913063782,0.059331598779960984,0.06256122109376636,0.08825868078810815,0.05987336172341812,0.05850265946649022
138,0.1982529422864256,0.22020261299194957,0.21499069953035999,0.3030338216926443,0.2712781643100343,0.2796586394991134,0.2029826803110735,0.1793684836801677,0.19590413796648085,0.19456482257128543,0.16086255059712648,0.16391926963068437,0.22991519533482424,0.12196279898568095,0.2218395600175426,0.1519243014830716,0.17023843786633586,0.09816694017751039
140,0.29246700889505656,0.30496949121413697,0.35371283909899537,0.29924588914156786,0.269140622452417,0.2840242817087883,0.18635188390688676,0.17746332930949327,0.1757469593029203,0.19217739438487363,0.15899445777578977,0.2964621399861395,0.34152682282639685,0.3280035731825764,0.34636146493825665,0.3967737707863596,0.28697433599136607,0.34216900939800615
141,0.1291416253972853,0.07837436411154812,0.0930735473687106,0.07495358388184502,0.0583071819591919,0.08712384018082929,0.02085474197966594,0.02057758110365664,0.019704327324053434,0.01719639364022902,0.021060736389669373,0.018418237740014262,0.02591228693311064,0.029906075833344932,0.03575954043872556,0.01970283620790102,0.044826018833809635,0.046490516106535075
142,0.011689494563380833,0.009459160319090923,0.01178524652282778,0.007515014253134916,0.008238174081607465,0.008754859792834266,0.007803664375423095,0.007021605543004999,0.006783446987740267,0.012173008237629708,0.008255762479196797,0.007225875823818286,0.010303699686789161,0.00968275935026053,0.012196583201313602,0.01032246917102488,0.010621599530409257,0.00914282985054117
143,0.15077981013833566,0.15684477481697942,0.1444382017986218,0.3811885958043032,0.35472620659137516,0.3279912035613583,0.22119962014609454,0.24834051554355022,0.28927884630085565,0.33517366897291806,0.2518036723136839,0.24610775400628468,0.3739263824910925,0.33467653195263714,0.36934190468150085,0.4152862322053392,0.3741536400920098,0.4524432968929018
144,0.009308720529251472,0.008273124998557804,0.010091807926152486,0.021342679919379944,0.04558941684460668,0.02292141043605738,0.009635482595800538,0.008857288181585583,0.01352642925744551,0.019778874587191735,0.024261278419589978,0.032434210458425386,0.012347896542044625,0.013731606445205153,0.004168798617181965,0.014911164869185376,0.01017213174721098,0.007352691185097067
145,0.05364285608942928,0.0746593299412848,0.04968313425100605,0.052288187269610154,0.04252813156489958,0.04602255116997917,0.016042378437182182,0.010850041987751137,0.008474081795102034,0.01265004206904292,0.02259914604048111,0.0310967135765421,0.06397495451701501,0.04911581433147373,0.014954047865012397,0.025552777558326002,0.03098101994385797,0.08419799415555432
146,0.3049128541398845,0.3340753514508453,0.33378584033115055,0.531009254354214,0.47595024284319587,0.36489254605511995,0.3952787533148671,0.17481573128033145,0.15569181148313282,0.19868705149581348,0.10755669228472049,0.06389193261666289,0.11035302496523185,0.12233948476458989,0.10218168550277497,0.1963127967585784,0.15206348982945214,0.11947937040222206
147,0.022410541592714783,0.0458234522778748,0.063144448855295,0.14596085394180885,0.17966609221997984,0.12726392247458215,0.017505749844884864,0.021323431011525888,0.09771358801851425,0.030720582503947047,0.0453866683896019,0.033045457465525924,0.04597415728482492,0.03841445259638006,0.04058519258532366,0.11981936777085049,0.041349056398406484,0.08992483207509085
148,0.15123146045916339,0.15304037213493424,0.16622676233392464,0.43515108402540054,0.42850324470324797,0.3991241284085065,0.16927323725159815,0.19780747533640183,0.15818775304891353,0.23290869519427196,0.14222674791755882,0.1935682406298522,0.3817036306720045,0.27224603366599237,0.26744030679046016,0.449652108533303,0.37015489176905864,0.31078024155982914
149,0.031676040029864294,0.029671107334382624,0.02629344431127796,0.019656652822025174,0.01729866590871594,0.020274861570178486,0.020667624112092504,0.023050819009331546,0.01994123260790294,0.017896140995156767,0.02050975351104746,0.015956972713593958,0.017042215999351382,0.02292620363413578,0.01657688933805507,0.017421237754415397,0.01798885908780913,0.019335897057129098
150,0.40567279860133265,0.306894712298356,0.28671473673757214,0.6452856514900936,0.6434145187239078,0.6707028081210641,0.5189915190148199,0.39893357095967963,0.37957154320534503,0.3826013206864484,0.49745712750811794,0.3249984827299842,0.5675438094409271,0.49892273430438583,0.25978565374376045,0.41630800612290064,0.4397611020546902,0.2690928565245972
151,0.0865773757362894,0.051849063891630694,0.043121292662666955,0.09310732029139754,0.11333696258189947,0.13457342089216787,0.09889819570651753,0.039268595657480164,0.0673620774191797,0.054174083334117,0.07215420901821562,0.10860012916639343,0.07467175156010725,0.0544562706362174,0.13879412143535882,0.0725917350868118,0.10845634113849409,0.07307216811440186
152,0.06783764361459754,0.12046306074493666,0.11753558441341551,0.20616799234584243,0.20760554571211778,0.1167604618683507,0.14578352040356293,0.14475691164515306,0.06898300803562471,0.19368493451770422,0.13265923518795875,0.21175434048726594,0.2686810415529186,0.154045432296941,0.15590846558936888,0.25239958870649476,0.18950378559648626,0.3054203675936081
153,0.31779933066630656,0.45860969817169545,0.321428267992626,0.48841980314739203,0.5499161961636273,0.6321775900333293,0.2509741632361329,0.17388499662949414,0.21292638592202306,0.4483912480457046,0.34215040444649675,0.34296355816934276,0.338125286240326,0.41669422051502003,0.4454881826316016,0.44478027860964015,0.40856420922362496,0.5490859386205985
154,0.051646759742393494,0.03611721996497094,0.048260644735137595,0.04179155423096916,0.05522712673434887,0.07755017380753056,0.04151579383315151,0.056125067933194175,0.04904864023348817,0.08100775274197311,0.051491646729105674,0.09992583846592705,0.08925441829784093,0.10131379316369171,0.07826116483326166,0.06457818816748373,0.0657336871838095,0.07271946953716296
155,0.03522366892563377,0.03252681728436807,0.032919478570411546,0.03914849037077294,0.049671579022702604,0.04522880589902698,0.027912175733098333,0.01921739593660407,0.030382705939855082,0.03492913889137277,0.03340925239504167,0.0458499415980746,0.03650420259377669,0.04555248193440676,0.028175956136620463,0.025526694569123983,0.02723662425803196,0.04276863250180409
157,0.08813138539418927,0.08948757645602907,0.0823958617561351,0.3971219630457933,0.5049055102338069,0.3936904439916739,0.20600509022703442,0.22119007520593845,0.18420643185731225,0.15097138398225327,0.19527403264561174,0.14806507054033358,0.18928468833616563,0.17518359067449749,0.20467576818282004,0.15266053840475627,0.17050146527369037,0.17137828694498228
158,0.04649646513510882,0.05433245500981795,0.05558942529190297,0.10542486687634708,0.11489404914336328,0.13992638915623629,0.03770700163178841,0.07760281278417659,0.018259223482366777,0.042832644886259756,0.02659867963422887,0.07090470259750288,0.06100689898557611,0.07583033092352351,0.028370215631876,0.09712928571016251,0.21271178645747496,0.17973397050474865
159,0.3125487841821101,0.30834831612145275,0.36188035828957205,0.5387271710333622,0.6034739511442987,0.5902913781610092,0.4643257058118052,0.3562905884402551,0.21642237326678013,0.4286912163253547,0.34763304879074475,0.28641409141024426,0.5354234227287118,0.4682721587120043,0.4479116220301102,0.5497095027495649,0.5563902462291102,0.5725371798247549
160,0.03548815215704565,0.026861793346890213,0.032591786003073955,0.03804129741774504,0.041540671605233226,0.032061421439797476,0.0360800037371068,0.018973093041447207,0.02914797384644171,0.019773205428571316,0.023002235393669933,0.026158748494408073,0.025126637622319484,0.020407308809960688,0.03668259156607441,0.019857853674061485,0.05258868036207243,0.016039734715717766
161,0.19991378473556312,0.21263641821066387,0.17510453482094687,0.5478833528438911,0.5235085337200495,0.6213720361954449,0.2986650337712838,0.3899847843569803,0.32544726795023265,0.30284116328211536,0.16645143963159917,0.2754515795145806,0.41138070965512213,0.26997572560905964,0.3571270798626491,0.5484421709017344,0.44646968272109344,0.44457900416828067
162,0.2086816517698176,0.23236710908412578,0.17597381223697367,0.22535845363364898,0.28911984857315415,0.3545487600446002,0.23444934157556047,0.23905993460766897,0.20196255615004247,0.29830726048440237,0.3037249920801312,0.2679747836800205,0.302909065152751,0.29278487377855816,0.30247656038681725,0.12109801173170275,0.32777002298835456,0.2862338556986962
164,0.16107802595829795,0.18817483465547605,0.1541860965265536,0.4664337253741076,0.45260115976523585,0.4428221956136242,0.23034412526392736,0.22549046507072132,0.2359209760846859,0.29503033682929647,0.26672452567896276,0.1589942098187687,0.1956859498640389,0.2796846932317613,0.32076524917888494,0.3488929494729451,0.4117027915136199,0.340960192516
165,0.10141310546581861,0.10565294678744791,0.10593925724100996,0.13323406222663578,0.11395167066162709,0.13170905905553754,0.09312094272892259,0.11288858450047821,0.11602647676217555,0.1060290999936832,0.0832332682094596,0.045444133048518874,0.07018606414185699,0.09971005357406668,0.06366625967238665,0.12694617379134035,0.13208431684550365,0.135839220888208
166,0.08608597278225466,0.10703632137274528,0.09732711515817886,0.20400490702137045,0.205944733129545,0.1960541894903416,0.21922730483703012,0.2573694262207,0.15408944447970116,0.16465841645952062,0.17394224739631237,0.13872796160503953,0.12314517767839697,0.1280097746722774,0.11734052361694125,0.13192851572389772,0.16631170281536364,0.15604324177122214
167,0.005677579184586204,0.0061430135227346205,0.005689956943214482,0.009017071994145956,0.006477895392596244,0.006378782512440328,0.010644874800250448,0.0065275332981691485,0.007203984233432998,0.008081304128701556,0.008022459149629619,0.008357370496221758,0.008358579698238144,0.005931754440790405,0.0093490150885314,0.00541826763589749,0.008248487795160594,0.010029180108664633
168,0.07191187604692548,0.0707595849492519,0.08091351322311324,0.3999897119607902,0.3143640313991014,0.35467172212507847,0.28211324063586385,0.3192530181873547,0.26104086262169635,0.2479135401120875,0.18468370733738487,0.2500597969374086,0.23888335718066722,0.21759612967107897,0.21535088042806771,0.31693483716577897,0.30037794581225197,0.3311664175738255
